GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,Description,2012,2013,2014,2015,2016
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4136,4227,4420,4595,4685
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1247,1246,1326,1420,1427
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,1062,1134,1207,1256,1303
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1020,1015,1022,1017,1024
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,807,832,865,902,932
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8515,8646,8953,9121,9178
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,3584,3615,3933,4211,4272
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1467,1470,1488,1520,1545
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,992,1018,946,713,630
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2473,2543,2586,2678,2732
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,38341,38628,40023,41534,42979
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),37201,37748,38988,40604,42047
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,9244,9466,10106,10466,10839
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,10489,10481,10588,10947,11425
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1484,1553,1576,1614,1724
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1933,1916,1896,1903,1916
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,3190,3312,3455,3688,3734
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,3789,3937,4092,4369,4515
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,7072,7083,7275,7618,7894
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1140,880,1035,930,932
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,6028,5963,6262,6411,6564
11000,District of Columbia,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,4889,5083,5227,5482,5632
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,33848,34632,36073,37597,38644
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11874,12188,12719,13027,13110
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4099,4332,4550,4829,4918
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1327,1418,1517,1655,1650
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,1043,1100,1175,1251,1293
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1187,1249,1276,1321,1364
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,542,566,582,603,611
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7775,7856,8169,8198,8192
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2805,2812,2896,2940,2964
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1022,1049,1087,1100,1092
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1048,1021,968,728,635
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2901,2974,3217,3431,3501
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,21974,22444,23355,24570,25533
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21886,22366,23276,24481,25434
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,6423,6606,6760,7094,7424
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5743,5765,6021,6375,6578
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,779,813,890,948,1014
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1090,1124,1156,1214,1269
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2626,2738,2892,3069,3154
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2386,2491,2618,2769,2858
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2838,2829,2939,3012,3137
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),88,78,79,89,100
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2203,2220,2295,2404,2505
12000,Florida,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2115,2142,2216,2315,2406
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,30708,31530,32687,33572,34657
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11345,11590,11956,12025,12097
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3420,3558,3709,3944,4086
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1236,1302,1361,1468,1508
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,822,864,919,961,1001
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,835,840,855,918,951
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,528,552,574,598,625
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7924,8032,8247,8080,8011
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2648,2650,2725,2719,2697
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1036,1076,1117,1139,1151
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1355,1323,1260,951,819
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2886,2983,3144,3271,3345
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,19363,19940,20731,21548,22560
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),19157,19710,20496,21313,22294
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5408,5500,5715,5957,6241
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,4599,4733,4891,5203,5485
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,635,663,698,729,764
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1028,1061,1094,1091,1127
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2043,2107,2225,2272,2356
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2138,2250,2360,2502,2599
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3305,3396,3514,3559,3722
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),206,230,235,235,266
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2710,2810,2879,3042,3229
13000,Georgia,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2503,2580,2644,2807,2963
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,38888,39870,41570,43025,45123
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12865,13181,13731,13941,14436
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4052,4208,4374,4556,4722
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1028,1089,1148,1225,1243
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,887,907,943,989,1032
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1451,1503,1551,1602,1658
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,685,709,733,741,789
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8814,8973,9356,9385,9714
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,3465,3500,3625,3661,3784
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,866,870,894,892,911
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,818,767,734,561,522
15000,Hawaii,8,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3664,3837,4104,4271,4497
