"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"00000","United States"," ","SA35","2700","...","    Other transfer receipts of individuals from governments 12/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1015,1015,1606,1768,1734,3752,3255,3554,4139,5095,8407,9197,8146,9250,10196,12441,14163,16142,18119,20105,23063,32000,49000,73000,89000,222000,176000,1855000,204000,184000,181000,293000,205000,214000,653000,381000,383000,553000,606000,687000,784000,1118000,1742000,1727000,1976000,1491000,1476000,1341000,1547000,1569000,1724000,1895000,2323000,2956000,2384000,3012000,7683000,4876000,3051000,2588000,100441000,30661000,78874000,70990000,16514000,12877000,32225000,45952000
"00000","United States"," ","SA35","3000","...","  Current transfer receipts of nonprofit institutions","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",593940,574865,623023,649596,629894,697693,487669,575419,540354,541664,568001,691499,701122,763906,890797,985748,1146888,1313737,1518780,1807236,2086007,2363000,2404000,2646000,2898000,3025000,3442000,3953000,5150000,5475000,7283000,7645000,8313000,8349000,7766000,8568000,9651000,9902000,11328000,11244000,11360000,11839000,11730000,12598000,14044000,15774000,16926000,17562000,18251000,18701000,19519000,22378000,23105000,25706000,25966000,27547000,28890000,33962000,32430000,31786000,31203000,33322000,37385000,36180000,38704000,39267000,40470000,40434000
"00000","United States"," ","SA35","3100","...","    Receipts from the Federal government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",333940,330865,349263,284673,208827,172503,109451,97064,96909,104103,154254,190803,201122,227906,271797,304748,393888,504737,689780,953236,1047007,1234000,1525000,1681000,1770000,1628000,1779000,1722000,2200000,2046000,2507000,2798000,3240000,3309000,2630000,2748000,3470000,3084000,3705000,3752000,3837000,4133000,3969000,4643000,4982000,5795000,5895000,6015000,6339000,5999000,6234000,6759000,7298000,8360000,9231000,10395000,11027000,11015000,10968000,10945000,11794000,12758000,13445000,14040000,15063000,15109000,15245000,14493000
"00000","United States"," ","SA35","3200","...","    Receipts from state and local governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",21000,21000,21043,21045,21048,30059,63077,62080,24067,19075,17049,17062,18000,24000,24000,24000,24000,24000,24000,24000,34000,74000,82000,100000,119000,223000,463000,1029000,1473000,1639000,2692000,2559000,2714000,2526000,2230000,2193000,2124000,2346000,2444000,2512000,2630000,2813000,3009000,3192000,3541000,3674000,3928000,4121000,4090000,4327000,4615000,4889000,5144000,5929000,6403000,6331000,6266000,6353000,6676000,6593000,6961000,7497000,7616000,7367000,7260000,7484000,7626000,7752000
"00000","United States"," ","SA35","3300","...","    Receipts from businesses","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",239000,223000,252717,343878,400019,495131,315141,416275,419378,418486,396698,483634,482000,512000,595000,657000,729000,785000,805000,830000,1005000,1055000,797000,865000,1009000,1174000,1200000,1202000,1477000,1790000,2084000,2288000,2359000,2514000,2906000,3627000,4057000,4472000,5179000,4980000,4893000,4893000,4752000,4763000,5521000,6305000,7103000,7426000,7822000,8375000,8670000,10730000,10663000,11417000,10332000,10821000,11597000,16594000,14786000,14248000,12448000,13067000,16324000,14773000,16381000,16674000,17599000,18189000
"00000","United States"," ","SA35","4000","...","  Current transfer receipts of individuals from businesses 13/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",132000,132000,305756,533993,492134,350134,254438,517792,821005,982304,848748,843201,830000,849000,954000,1211000,1458000,1480000,1308000,1432000,1783000,2276000,2129000,1831000,2103000,2766000,3538000,5642000,5217000,3300000,4379000,5937000,6271000,8661000,9480000,10169000,15670000,17788000,17769000,15248000,15703000,18278000,17441000,12873000,10766000,7749000,6152000,11302000,15056000,11071000,17325000,23242000,31771000,35351000,23863000,15439000,5174000,9118000,6690000,16358000,24175000,25627000,26626000,35468000,26359000,24419000,27862000,33227000
"01000","Alabama","5","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",12019,12934,29004,20244,17943,19376,17085,34543,21708,24643,22262,25332,22314,22741,24023,35417,78692,182132,188531,186900,207174,245643,206816,199986,199519,220951,246331,267310,309087,343873,363299,384928,429077,467844,495840,513166,550702,598880,690454,801121,891802,1097183,1284528,1431192,1681438,2010719,2600494,2849109,3005162,3269441,3808645,4478745,5025149,5553262,6011735,6351758,6707963,6980147,7133439,7451088,8422364,9274900,10256591,11652270,12366364,13120186,14193913,15000399,15677715,15987092,16653014,17749697,19206855,20544926,21813823,23108759,24844889,26782084,28807006,32196827,34674225,37939671,38706846,38882492,39745215,41307600,42898979
"01000","Alabama","5","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",173526,193906,227832,185487,177340,182494,209891,230487,247852,287948,323690,341034,362448,407674,440200,465560,476807,512358,559162,644654,746958,811858,1020146,1208749,1346461,1583181,1891867,2436375,2670820,2853968,3067864,3574373,4228270,4734448,5260844,5696234,5927248,6245235,6496022,6693957,7005277,7929969,8800997,9843289,11249972,11984610,12746170,13727663,14464392,15200305,15398230,15927844,16882674,18247864,19767025,21145098,22580284,24176964,26173538,28058088,31335514,33758358,36857942,37525078,37868919,38767297,40265468,41782605
"01000","Alabama","5","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",9833,11732,15656,27192,32984,42643,51062,66626,76782,99562,117252,142678,158940,184545,214521,230708,243083,275923,305957,328619,383737,415558,503510,605974,689918,874943,993318,1132968,1288794,1432309,1575231,1800234,2082183,2405982,2631748,2853236,3041502,3215632,3393614,3523566,3685350,3935027,4240529,4561919,4873645,5158755,5419406,5726596,6010726,6308529,6548736,6781452,7174043,7665226,8153365,8514714,8973214,9557956,10215684,10830264,11406347,12526458,13051294,13497688,14406685,15052251,15693331,16335344
"01000","Alabama","5","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6418,7722,11123,22408,26243,35470,43018,57959,67028,88563,105356,129250,143834,168553,197827,213640,225529,257522,286607,307608,359945,390334,469710,554910,627712,780395,898472,1028324,1177277,1317820,1454732,1646372,1916659,2227149,2441489,2655329,2843319,3015829,3191301,3321497,3477859,3721031,4020019,4335611,4641960,4928409,5191917,5498818,5780747,6079781,6321858,6552990,6947491,7431956,7895539,8247786,8704308,9270328,9920580,10529539,11097503,12214522,12722341,13162344,14058020,14708109,15319372,15944852
"01000","Alabama","5","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3415,4010,4533,4784,6741,7173,8044,8667,9754,10999,11896,13428,15106,15992,16694,17068,17554,18401,19350,21011,23792,25224,33800,51064,62206,94548,94846,104644,111517,114489,120499,153862,165524,178833,190259,197907,198183,199803,202313,202069,207491,213996,220510,226308,231685,230346,227489,227778,229979,228748,226878,228462,226552,233270,257826,266928,268906,287628,295104,300725,308844,311936,328953,335344,348665,344142,373959,390492
"01000","Alabama","5","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3160,3736,4104,4168,5892,6184,7009,7530,8449,9500,10096,11547,13274,14049,14654,14970,15394,16234,17108,18639,21233,22291,25670,29731,32146,38423,41993,48941,53029,56344,59325,64409,72097,79478,86624,90721,91132,93599,97410,100024,104389,108754,112718,116581,119961,122444,125019,126440,127612,130037,132391,132895,134506,137217,142759,147214,151856,157643,166410,174968,182277,192753,198715,201811,209696,215070,220968,224679
"01000","Alabama","5","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",231,225,377,588,820,951,1006,1106,1272,1467,1772,1854,1806,1916,2015,2075,2148,2156,2231,2361,2550,2925,3524,4418,5094,5862,8177,11467,13569,13851,14067,12008,15220,22389,29751,31682,33670,38823,38143,37931,38860,43998,47678,51772,54758,52631,49874,52080,55536,53923,54868,54685,56936,64036,71522,70423,70173,79417,79553,81170,85933,78951,83223,87385,89211,90107,93898,92928
"01000","Alabama","5","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)",52,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",4606,16915,24966,50263,44676,44236,44919,44294,47107,77445,78207,76966,73884,75504,73381,67381,66760,64114,64242,61244,60114,57955,56966,55271,52596,49258,46831,44788,39619,40882,35110,32017,43545,49291,46877,50568,49141,44587,40634,40232,47015,46148,49758,38965,59093,72885
"01000","Alabama","5","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",537,4159,8382,11351,14820,17251,28473,68303,97398,110064,162212,190529,210369,247510,289666,375445,449647,511097,595270,712776,846902,970189,1171851,1298901,1422942,1576647,1654039,1749073,1872573,2379892,2766711,3286243,4028822,4346770,4825560,5320918,5605109,5978360,5842570,6095401,6608775,7188147,7765653,8537353,9340074,9986977,11279595,12060818,12673727,13368146,14410107,14412962,15004262,15270214,15994664,16552914
"01000","Alabama","5","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",11118,51830,69349,76232,88339,100821,103510,136723,153342,197320,250163,296783,360786,441843,532788,664780,795161,905911,1009561,1086013,1171301,1268344,1340186,1730200,1744434,2042581,2380075,2637902,2966900,3260505,3461018,3655953,3453903,3546466,3715958,4111422,4424368,4795344,5344905,5792926,7051507,7492022,8034689,8498515,8763233,9114606,9409043,9798090,10186866,10586752
"01000","Alabama","5","SA35","2220","...","      Public assistance medical care benefits 2/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",537,4159,8382,11351,14820,17251,17355,12903,22931,27270,65776,80327,96666,98835,123528,164506,185635,199451,218468,252374,292520,280381,350431,361170,383259,448813,427865,437244,481940,595991,957851,1171986,1572324,1634815,1796077,2005147,2084545,2258422,2317372,2471439,2813168,2987095,3236196,3583008,3799278,3970637,3942943,4279081,4319168,4516145,5292469,4938341,5210963,5119866,5447424,5598163
"01000","Alabama","5","SA35","2221","...","        Medicaid 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",65776,80327,96666,98835,123528,164506,185635,199451,218468,252374,292520,280381,350431,361170,383259,448813,427865,437244,481940,595991,957851,1171986,1572324,1634815,1796077,2005147,2084545,2258422,2314545,2450862,2785083,2947044,3178764,3502114,3723046,3878800,3835712,4169475,4197020,4383950,5141749,4773373,5031520,4938279,5327426,5351035
"01000","Alabama","5","SA35","2222","...","        Other medical care benefits 4/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827,20577,28085,40051,57432,80894,76232,91837,107231,109606,122148,132195,150720,164968,179443,181587,119998,247128
"01000","Alabama","5","SA35","2230","...","      Military medical insurance benefits 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3570,5118,6562,8097,9381,10193,11952,12796,13619,13849,14863,16016,18559,21594,25028,26259,31820,30122,41821,54873,43485,50447,53701,64426,71676,76423,74053,62583,55266,59546,63985,71295,77496,79649,89630,105089,159001,195891,223414,285145,289715,319870,353486,354405,360015,384256,352258,360374,367999
"01000","Alabama","5","SA35","2300","...","    Income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",21652,27016,28291,30659,30671,33689,34202,44521,55775,69078,63204,69804,77778,79935,90572,99332,100838,99217,103944,108441,118023,126860,162404,177160,190217,204439,285820,339582,378818,392113,401949,520727,637060,685544,689530,744575,761378,757545,744576,729237,793945,877058,986554,1127575,1375726,1471488,1568932,1705942,1849487,1893862,1911789,1913390,1919785,2014629,2256049,2461383,2651735,2861070,2875481,3267368,3467801,4074183,4564923,4822853,4743299,4784836,4715923,4709437
"01000","Alabama","5","SA35","2310","...","      Supplemental security income (SSI) benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",54744,61233,67468,68773,77874,84400,85987,86241,90457,92970,94722,98087,105864,107287,113823,117168,153471,165413,169046,172788,178875,191889,208219,226342,237842,253682,278752,288600,299941,306205,316943,333889,358517,395050,482166,536785,567894,601477,632928,635577,651496,659988,659232,698754,730068,738225,767070,776849,805704,841446,875716,960384,996006,1027094,1069957,1090953,1087045,1102630
"01000","Alabama","5","SA35","2320","...","      Earned Income Tax Credit (EITC)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",34171,33152,30684,29004,53439,51180,48353,46569,43973,42304,53939,52141,103102,148545,166094,188489,286455,319993,387006,516606,644570,737232,756520,770661,771961,779106,822631,914367,944523,986848,1050267,1118744,1170865,1192228,1398488,1389932,1404614,1447311,1474436,1478671
"01000","Alabama","5","SA35","2330","...","      Supplemental Nutrition Assistance Program (SNAP)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,1203,1705,1464,1447,2616,4890,6738,28755,39290,40756,44651,81377,111071,105433,98501,108160,203750,256709,298196,295898,331191,322218,309534,270231,258757,266848,290506,338964,410844,456670,457445,452415,436190,433746,381363,352581,344349,340274,374033,424734,475623,559745,610908,581678,613809,706898,1060178,1258154,1481151,1392934,1395287,1292515,1289206
"01000","Alabama","5","SA35","2340","...","      Other income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",8460,8571,10310,11162,12698,13729,13146,11512,12040,12855,18411,22035,27785,30583,35638,42620,50972,63098,70168,87672,84230,96084,118693,109826,107437,113133,116435,117107,120465,112134,107052,104118,122979,133192,150435,157265,161617,151669,138243,139690,151192,138392,148318,162736,278616,333168,380397,486465,437832,693369,714322,861393,912275,924676,875794,851285,861927,838930
"01000","Alabama","5","SA35","2341","...","        Family assistance 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7971,8045,9754,10529,11945,12857,12260,10529,10896,11563,17012,20551,26277,29122,34271,41294,48678,59275,64460,78830,73627,81316,83734,76515,71811,72941,72206,69753,67567,63676,61278,60531,62491,72483,88156,95258,93202,85902,78152,71579,73087,63801,58925,60619,99957,106210,73132,77512,59543,60131,87914,92177,128736,115391,111377,111745,126951,127842
